POSTO,Data,Dia m3/s,NÍVEL RES. (m),VOLUME (%VU) ARM. nan,nan ESP. nan,VAZÃO (m3/s) TUR. nan,nan VER. nan,nan OTR. nan,nan DFL. nan,nan TRA. nan,nan AFL. nan,nan INC. nan,nan Usos Con.,nan EVP. nan,nan ART. nan
25,2020-07-24,122,799.94,47.73,100,385,0,0,385,0,110,122,4.44,7.26,0
206,2020-07-24,128,695.55,84.49,-,369,0,0,369,0,421,5,7.63,0.98,0
207,2020-07-24,129,623.63,46.66,-,376,0,0,383,0,387,1,8.39,0.53,0
28,2020-07-24,131,564.9,66.66,-,398,0,0,398,0,388,1,10.15,1.02,0
205,2020-07-24,50,840.82,66.15,-,86,0,0,86,0,43,50,3.99,4.5,0
23,2020-07-24,60,768.72,16.26,-,120,0,0,120,0,106,11,4.58,1.55,0
209,2020-07-24,158,591.64,80.96,-,159,0,0,159,0,165,98,12.3,1.18,0
31,2020-07-24,592,512.02,57.04,100,2031,0,0,2031,0,1149,113,62.26,12.14,0
32,2020-07-24,628,430.99,81.8,-,1480,0,0,1480,0,2067,33,66.35,1.5,0
33,2020-07-24,1104,397.22,60.65,100,2498,0,0,2498,0,1850,470,114.22,13.56,0
247,2020-07-24,76,475.74,35.85,-,57,0,0,57,0,77,76,0.84,0.39,0
248,2020-07-24,79,447.28,62.74,-,49,0,0,49,0,58,3,0.86,0.59,0
261,2020-07-24,85,353.96,97.89,-,52,0,0,52,0,56,6,0.92,0.3,0
294,2020-07-24,95,446.42,91.36,-,89,0,0,89,0,89,95,0.62,1.94,0
241,2020-07-24,103,370.37,86.41,-,96,0,0,96,0,96,8,0.67,0.82,0
99,2020-07-24,52,582.09,73.08,-,63,0,0,63,0,51,52,0.14,0.64,0
34,2020-07-24,2349,326.67,71.75,100,4022,0,0,4022,-186,3969,167,247.96,26.38,0
318,2020-07-24,28,727.23,72.9,-,2,0,0,2,0,3,0,0.0,0.0,28
118,2020-07-24,10,743.71,72.28,-,0,0,0,5,0,5,10,7.87,0.78,26
119,2020-07-24,12,0.0,0.0,-,0,0,0,0,0,3,12,0.0,0.0,0
117,2020-07-24,15,733.57,58.92,-,0,0,0,15,0,5,15,10.3,0.18,0
160,2020-07-24,5,768.85,89.69,-,0,0,0,10,0,4,5,3.85,0.01,0
161,2020-07-24,39,710.95,36.81,-,0,77,0,77,0,38,39,0.0,0.0,0
164,2020-07-24,30,710.95,36.71,-,0,77,0,77,0,74,73,0.0,0.01,0
237,2020-07-24,162,450.39,87.01,100,182,36,0,218,0,117,126,53.93,4.97,136
238,2020-07-24,193,427.04,52.95,-,210,27,0,237,0,306,29,64.07,1.14,167
239,2020-07-24,251,403.72,43.5,-,236,25,0,261,0,196,56,72.11,2.18,224
240,2020-07-24,304,382.09,53.82,100,398,0,0,398,0,294,51,77.22,10.23,278
242,2020-07-24,326,357.67,82.63,-,397,0,0,397,0,397,20,83.28,4.42,299
243,2020-07-24,339,326.71,72.33,100,261,0,0,261,186,531,11,90.14,16.28,313
245,2020-07-24,2958,279.76,91.3,-,4117,0,0,4130,0,4580,264,339.85,6.9,2932
154,2020-07-24,87,344.04,3.93,-,77,11,0,88,0,88,87,0.0,0.34,0
246,2020-07-24,3560,257.13,51.84,-,5153,0,0,5157,0,4919,450,360.19,26.21,3533
47,2020-07-24,74,563.23,38.56,91.6,121,0,0,121,0,61,74,10.1,6.53,0
48,2020-07-24,76,531.49,94.95,-,126,0,0,127,0,129,2,10.33,0.2,0
49,2020-07-24,120,468.77,36.73,91.41,154,0,0,154,0,154,43,13.26,6.29,0
249,2020-07-24,123,398.14,128.97,-,141,0,0,144,0,143,2,13.3,0.06,0
50,2020-07-24,174,384.21,82.71,-,198,0,0,198,0,194,51,17.16,0.16,0
51,2020-07-24,178,366.0,100.0,-,194,0,0,194,0,208,4,17.46,0.35,0
52,2020-07-24,187,350.94,93.72,-,219,0,0,219,0,206,9,17.84,0.43,0
57,2020-07-24,79,630.25,44.0,-,136,0,0,156,0,70,79,1.84,2.41,0
61,2020-07-24,334,326.81,37.74,100,342,0,0,342,0,450,61,27.96,7.24,0
62,2020-07-24,378,283.78,88.22,-,369,0,0,369,0,361,39,29.01,1.15,0
63,2020-07-24,476,257.84,91.5,-,440,0,0,440,0,475,91,32.12,2.96,0
266,2020-07-24,6982,217.97,83.25,-,6319,0,0,6319,0,6461,1066,408.41,11.83,6956
74,2020-07-24,220,725.19,49.76,-,472,0,0,472,0,211,220,6.27,1.24,0
76,2020-07-24,313,603.79,34.96,-,737,0,0,737,-81,641,84,6.34,1.16,375
71,2020-07-24,52,803.5,88.96,-,67,0,0,74,0,50,52,0.4,0.17,0
72,2020-07-24,56,705.28,56.14,-,68,0,0,75,0,74,4,0.4,0.02,0
73,2020-07-24,72,605.13,37.79,-,0,0,0,10,81,89,16,0.41,0.02,10
77,2020-07-24,441,492.44,39.33,100,846,0,0,846,0,846,49,7.02,2.42,0
78,2020-07-24,466,396.22,89.26,-,790,0,0,790,0,784,19,7.15,0.76,0
222,2020-07-24,594,324.13,56.21,-,840,0,0,840,0,935,122,8.17,1.84,0
81,2020-07-24,642,258.65,64.03,-,851,0,0,851,0,813,45,0.0,0.0,0
215,2020-07-24,250,643.0,84.09,-,424,0,0,424,0,247,250,0.34,3.03,0
89,2020-07-24,172,703.66,44.64,-,131,0,0,144,0,171,172,0.81,0.82,0
216,2020-07-24,262,657.33,46.6,-,468,0,0,468,0,243,83,0.89,1.1,0
217,2020-07-24,765,478.18,86.59,-,1247,0,0,1247,0,1058,184,1.47,1.35,0
92,2020-07-24,994,368.83,79.39,-,1525,0,0,1525,0,1396,199,2.99,5.55,0
93,2020-07-24,100,595.19,72.16,-,104,0,0,104,0,119,100,0.33,3.87,0
220,2020-07-24,173,327.81,65.24,-,145,0,0,145,0,151,71,0.4,0.21,0
94,2020-07-24,1377,264.55,54.65,-,1675,76,0,1751,0,1769,120,4.19,2.95,0
286,2020-07-24,54,547.04,58.57,-,46,0,0,47,0,54,54,0.08,0.08,0
102,2020-07-24,442,154.53,86.0,-,240,172,0,412,0,399,442,0.56,0.54,0
103,2020-07-24,464,128.3,96.21,-,294,180,0,474,0,470,17,0.58,0.64,0
110,2020-07-24,37,489.81,109.56,-,0,57,0,72,0,36,37,0.02,1.02,0
111,2020-07-24,380,324.25,82.5,88.95,418,0,0,418,0,395,331,0.34,8.33,0
112,2020-07-24,383,278.86,80.11,-,217,168,0,385,0,380,1,0.35,0.1,0
113,2020-07-24,422,181.63,79.97,-,593,0,0,593,0,452,31,0.42,0.7,0
114,2020-07-24,458,95.08,117.67,-,338,247,0,585,0,621,35,0.47,0.77,0
98,2020-07-24,195,240.1,111.61,-,158,22,0,199,0,195,195,0.26,0.16,0
97,2020-07-24,328,147.12,11.64,-,303,20,0,323,0,312,127,1.04,0.02,0
284,2020-07-24,350,103.74,74.0,-,336,0,0,365,0,349,16,1.47,0.08,0
115,2020-07-24,6,834.63,36.33,-,8,0,0,8,0,6,6,0.06,0.14,0
101,2020-07-24,36,318.66,66.0,-,28,0,0,36,0,36,36,0.22,0.0,0
278,2020-07-24,50,283.36,55.87,-,122,0,0,122,0,43,50,0.29,9.82,0
259,2020-07-24,42,411.7,54.55,-,41,0,0,42,0,42,42,0.55,0.04,0
281,2020-07-24,61,395.39,75.96,-,52,11,0,63,0,60,61,1.0,0.34,0
295,2020-07-24,60,354.96,91.11,-,59,0,0,60,0,60,60,0.09,0.04,0
121,2020-07-24,32,704.29,42.77,-,96,0,0,96,0,33,32,0.19,3.38,0
122,2020-07-24,36,614.5,44.24,100,114,0,0,114,0,103,4,0.22,0.44,0
120,2020-07-24,8,616.8,60.74,-,46,0,0,46,8,7,8,0.12,1.19,0
123,2020-07-24,81,454.98,38.02,100,184,0,0,184,0,184,37,9.65,0.68,0
125,2020-07-24,99,352.69,82.3,-,0,72,0,72,119,204,18,10.47,0.02,0
197,2020-07-24,18,659.01,60.0,-,17,0,0,18,0,18,18,0.1,0.02,0
198,2020-07-24,38,436.98,66.67,-,35,0,0,37,0,37,20,0.86,0.0,0
129,2020-07-24,194,251.21,71.0,-,93,0,0,93,77,167,56,13.33,0.0,129
126,2020-07-24,77,250.94,89.2,-,77,0,0,77,0,77,0,0.0,0.0,77
130,2020-07-24,245,138.61,38.52,-,237,0,0,237,0,230,48,14.39,0.04,180
201,2020-07-24,2,442.0,11.29,-,0,0,0,0,0,0,2,0.04,0.0,0
202,2020-07-24,1,413.98,93.1,-,0,0,0,7,0,0,1,0.03,0.56,3
203,2020-07-24,3,362.85,59.83,-,0,0,0,0,112,0,1,0.0,0.0,63
315,2020-07-24,63,362.85,59.83,-,0,0,0,0,112,0,1,0.0,0.0,63
316,2020-07-24,63,398.43,79.67,-,0,0,0,148,0,0,0,0.0,0.0,63
303,2020-07-24,3,398.42,0.0,-,18,0,0,18,0,0,0,0.03,0.0,3
131,2020-07-24,63,398.42,0.0,-,130,0,0,130,0,0,0,0.03,0.0,63
306,2020-07-24,66,86.01,86.83,-,123,0,0,123,0,0,0,0.03,0.04,66
262,2020-07-24,30,494.77,91.94,-,23,0,0,23,0,28,30,0.66,0.03,0
183,2020-07-24,32,371.86,63.64,-,29,0,0,29,0,27,3,0.67,0.01,0
134,2020-07-24,52,351.16,45.4,-,24,0,0,24,0,51,52,0.33,0.22,0
263,2020-07-24,55,256.32,84.66,-,45,0,0,45,0,28,2,0.36,0.17,0
149,2020-07-24,73,312.45,0.0,-,0,78,0,78,0,78,73,1.37,0.05,0
141,2020-07-24,227,184.67,32.34,-,234,0,0,234,0,227,59,6.3,0.33,0
148,2020-07-24,321,89.93,82.7,-,292,16,0,308,0,284,92,9.24,0.71,0
144,2020-07-24,368,59.95,35.15,-,373,0,0,373,0,375,47,11.82,0.14,0
196,2020-07-24,19,554.99,99.71,-,17,0,0,19,0,19,19,0.19,0.02,0
283,2020-07-24,33,85.54,89.96,-,27,0,0,27,0,32,33,1.1,0.09,0
255,2020-07-24,20,502.05,73.0,100,156,0,0,156,0,14,20,0.44,5.04,0
188,2020-07-24,43,109.8,92.75,-,67,26,0,93,0,77,23,3.91,1.68,0
254,2020-07-24,32,117.73,145.86,-,151,0,0,151,0,30,32,0.0,0.0,0
155,2020-07-24,42,614.48,22.84,-,40,0,0,40,0,38,42,2.46,0.52,0
156,2020-07-24,215,570.43,86.57,100,601,0,0,601,0,188,173,8.7,20.06,0
158,2020-07-24,33,826.54,78.72,100,48,0,0,48,0,30,33,2.05,1.39,0
168,2020-07-24,621,0.0,0.0,-,0,0,0,0,0,0,0,0.0,0.0,0
169,2020-07-24,893,391.15,81.66,100,1636,0,0,1636,0,760,621,0.0,0.0,0
172,2020-07-24,888,303.58,90.45,100,1362,0,0,1362,0,1540,0,0.0,0.0,0
173,2020-07-24,888,251.33,66.03,-,0,0,0,0,1313,1324,0,0.0,0.0,0
174,2020-07-24,888,229.87,84.69,-,0,0,0,0,0,0,0,0.0,0.0,0
175,2020-07-24,888,251.19,58.85,-,1312,0,0,1312,0,1358,0,0.0,0.0,0
178,2020-07-24,887,137.37,24.39,-,1368,0,0,1368,0,1312,0,0.0,0.0,0
190,2020-07-24,215,303.21,84.36,100,257,0,0,257,0,211,215,5.32,11.79,0
270,2020-07-24,240,440.16,37.28,-,300,0,0,300,0,175,240,24.82,31.5,0
191,2020-07-24,256,332.92,97.17,-,313,0,0,313,0,313,15,24.97,3.61,0
253,2020-07-24,273,286.87,73.4,-,333,0,0,333,0,333,15,25.17,2.28,0
257,2020-07-24,395,262.16,56.04,-,566,0,0,566,0,566,119,30.6,5.78,0
273,2020-07-24,532,211.86,44.24,-,589,0,0,589,0,519,125,33.26,16.25,0
271,2020-07-24,1149,155.59,90.76,-,1147,0,0,1147,0,1147,578,35.83,12.66,0
275,2020-07-24,2848,73.69,97.63,-,3607,0,0,3607,0,2579,1619,98.15,-8.56,0
204,2020-07-24,1277,58.29,98.9,-,884,472,0,1356,0,1424,1277,0.0,-0.36,0
280,2020-07-24,1278,42.14,100.0,-,391,836,0,1227,0,1275,4,0.01,0.0,0
297,2020-07-24,1286,20.16,0.0,-,1170,0,0,1170,0,1199,10,0.0,-0.16,0
296,2020-07-24,30,479.14,87.8,-,26,0,0,29,0,29,30,0.04,0.06,0
285,2020-07-24,8301,83.75,12.2,-,8333,0,0,8333,0,8170,8301,58.58,1.23,0
287,2020-07-24,8475,71.28,98.4,-,8332,0,0,8395,0,8395,126,58.58,2.45,0
269,2020-07-24,582,49.12,57.12,-,338,0,0,338,0,580,582,0.03,-10.87,0
279,2020-07-24,105,85.93,68.58,-,222,0,0,222,0,97,105,0.36,2.2,0
291,2020-07-24,98,213.52,4.35,-,68,30,0,98,0,98,98,0.18,0.0,0
145,2020-07-24,59,266.58,65.91,-,76,0,0,80,0,58,59,0.26,0.84,0
227,2020-07-24,326,295.77,28.28,-,641,0,0,641,0,328,326,0.0,0.0,0
228,2020-07-24,370,271.82,70.0,-,689,0,0,689,0,685,44,0.0,0.0,0
229,2020-07-24,655,220.42,95.82,-,891,0,0,891,0,891,242,21.49,0.86,0
230,2020-07-24,660,161.4,97.16,-,907,0,0,907,0,914,2,0.0,0.0,0
277,2020-07-24,200,32.26,100.63,-,161,56,0,217,0,194,200,0.06,-0.48,0
288,2020-07-24,2334,96.36,0.0,-,1913,0,0,1925,1056,2266,2334,7.81,0.0,966
292,2020-07-24,1368,96.35,63.31,-,1358,0,0,1358,0,0,0,0.0,0.0,1368
290,2020-07-24,1387,30.52,167.57,-,344,1069,0,1413,0,1437,1387,0.82,-0.38,0
1,2020-07-23,49,912.58,95.92,100,60,0,0,60,0,44,49,0.46,0.76,0
2,2020-07-23,49,885.73,93.54,-,68,0,0,68,0,67,0,0.0,0.0,0
211,2020-07-23,117,807.91,54.92,-,138,0,0,138,0,122,68,3.13,0.41,0
6,2020-07-23,291,762.43,58.64,100,591,0,0,591,0,199,172,14.63,17.15,0
7,2020-07-23,342,661.91,60.92,100,1083,0,0,1083,0,562,51,15.91,3.31,0
8,2020-07-23,355,620.85,58.33,-,1066,0,0,1066,0,1128,12,16.29,0.8,0
9,2020-07-23,361,557.78,76.0,-,771,389,0,1160,0,1132,5,16.66,0.55,0
10,2020-07-23,377,511.86,14.72,-,1173,0,0,1173,0,1173,14,17.13,0.94,0
11,2020-07-23,410,494.28,56.34,-,1272,0,0,1272,0,1318,31,20.44,3.85,0
12,2020-07-23,473,466.26,43.73,-,1462,0,0,1462,0,1205,61,34.34,2.89,0
14,2020-07-23,20,850.49,74.43,100,36,0,0,36,0,18,20,1.87,0.51,0
15,2020-07-23,33,664.23,82.73,-,50,0,0,50,0,47,13,4.74,0.02,0
16,2020-07-23,33,572.4,89.18,-,45,0,0,45,0,47,0,0.0,0.0,0
17,2020-07-23,704,437.71,41.48,95,1405,0,0,1405,0,1592,193,113.32,5.77,0
18,2020-07-23,820,377.61,36.73,100,1277,0,0,1277,0,1335,106,127.11,11.35,0
22,2020-07-23,44,796.96,72.82,-,142,0,0,142,0,16,44,5.59,4.58,0
251,2020-07-23,71,747.36,53.64,-,224,0,0,224,0,168,27,7.65,3.41,0
24,2020-07-23,183,639.72,40.37,100,542,0,0,542,0,274,111,23.65,5.66,0
25,2020-07-23,123,800.02,47.95,100,355,0,0,355,0,102,123,4.5,7.27,0
206,2020-07-23,128,695.46,81.39,-,387,0,0,387,0,399,5,7.71,0.97,0
207,2020-07-23,129,623.61,43.78,-,410,0,0,417,0,394,1,8.48,0.53,0
28,2020-07-23,131,564.92,73.33,-,402,0,0,402,0,433,1,10.26,1.03,0
205,2020-07-23,49,840.84,66.52,-,60,3,0,63,0,32,49,3.98,4.48,0
23,2020-07-23,60,768.89,20.2,-,73,6,0,79,0,114,12,4.56,1.56,0
209,2020-07-23,167,591.6,80.75,-,150,0,0,150,0,156,106,12.26,1.18,0
31,2020-07-23,602,512.16,57.68,100,1701,0,0,1701,0,1135,115,62.57,12.29,0
32,2020-07-23,639,430.24,58.94,-,1483,0,0,1483,0,1506,34,66.7,1.51,0
33,2020-07-23,1121,397.31,61.56,100,2520,0,0,2520,0,2261,478,114.49,13.68,0
247,2020-07-23,75,475.62,29.95,-,57,0,0,57,0,77,75,0.84,0.39,0
248,2020-07-23,78,447.25,61.21,-,49,0,0,49,0,55,3,0.86,0.59,0
261,2020-07-23,84,353.92,95.78,-,51,0,0,51,0,54,6,0.92,0.3,0
294,2020-07-23,94,446.42,91.36,-,89,0,0,89,0,89,94,0.62,1.95,0
241,2020-07-23,103,370.37,86.41,-,110,0,0,110,0,95,8,0.67,0.82,0
99,2020-07-23,52,582.14,74.02,-,63,0,0,63,0,51,52,0.14,0.64,0
34,2020-07-23,2421,326.65,71.33,100,3701,0,0,3701,-234,3865,219,248.88,26.49,0
318,2020-07-23,28,727.21,72.89,-,1,0,0,1,0,1,0,0.0,0.0,28
118,2020-07-23,9,743.71,72.28,-,0,0,0,11,0,0,9,7.87,0.79,26
119,2020-07-23,11,0.0,0.0,-,0,0,0,0,0,3,11,0.0,0.0,0
117,2020-07-23,16,733.6,59.28,-,0,0,0,15,0,5,16,10.3,0.18,0
160,2020-07-23,5,768.87,89.86,-,0,0,0,10,0,1,5,3.85,0.01,0
161,2020-07-23,39,711.31,40.03,-,0,72,0,72,0,38,39,0.0,0.0,0
164,2020-07-23,30,711.31,39.95,-,0,72,0,72,0,72,72,0.0,0.01,0
237,2020-07-23,172,450.44,87.57,100,177,0,0,177,0,177,135,53.93,5.03,145
238,2020-07-23,203,427.04,52.95,-,254,0,0,254,0,191,32,64.08,1.14,176
239,2020-07-23,264,403.77,53.51,-,252,0,0,252,0,304,61,72.13,2.19,237
240,2020-07-23,312,382.09,53.82,100,369,0,0,369,0,311,47,77.26,10.29,285
242,2020-07-23,332,357.67,82.63,-,409,0,0,409,0,386,19,83.35,4.45,305
243,2020-07-23,346,326.7,72.12,100,264,0,0,264,234,498,14,90.25,16.35,320
245,2020-07-23,3053,279.66,87.71,-,4480,0,0,4492,0,4342,279,340.88,6.94,3026
154,2020-07-23,87,344.04,3.93,-,75,11,0,86,0,86,87,0.0,0.34,0
246,2020-07-23,3692,257.23,91.95,-,5037,0,0,5041,0,4802,500,361.16,26.86,3666
47,2020-07-23,77,563.25,38.79,91.6,121,0,0,121,0,61,77,10.09,6.58,0
48,2020-07-23,79,531.48,89.9,-,129,0,0,130,0,134,2,10.33,0.2,0
49,2020-07-23,123,468.77,36.73,91.41,154,0,0,154,0,154,44,13.23,6.38,0
249,2020-07-23,126,398.16,133.14,-,141,0,0,144,0,145,2,13.27,0.06,0
50,2020-07-23,179,384.24,83.8,-,201,0,0,201,0,196,53,17.14,0.16,0
51,2020-07-23,183,365.95,94.86,-,202,0,0,202,0,207,4,17.44,0.36,0
52,2020-07-23,192,350.98,97.91,-,220,0,0,220,0,220,9,17.82,0.44,0
57,2020-07-23,82,630.35,45.11,-,154,0,0,173,0,70,82,1.84,2.42,0
61,2020-07-23,342,326.78,37.52,100,346,0,0,346,0,434,61,28.01,7.33,0
62,2020-07-23,386,283.79,88.75,-,370,0,0,370,0,361,38,29.07,1.16,0
63,2020-07-23,483,257.82,90.44,-,440,0,0,440,0,470,90,32.2,3.01,0
266,2020-07-23,5459,217.97,83.25,-,6936,0,0,6936,0,6510,1148,409.43,11.96,5433
74,2020-07-23,237,725.43,50.38,-,537,0,0,537,0,231,237,6.27,1.26,0
76,2020-07-23,328,603.91,37.32,-,726,0,0,726,-79,709,86,6.35,1.18,392
71,2020-07-23,54,803.65,90.03,-,67,0,0,74,0,52,54,0.4,0.17,0
72,2020-07-23,58,705.3,60.53,-,68,0,0,75,0,74,4,0.4,0.02,0
73,2020-07-23,75,605.19,38.51,-,0,0,0,10,79,91,17,0.41,0.02,10
77,2020-07-23,462,492.48,39.48,100,791,0,0,791,0,772,53,7.02,2.46,0
78,2020-07-23,489,396.23,89.4,-,796,0,0,796,0,758,21,7.15,0.78,0
222,2020-07-23,626,324.07,53.19,-,830,0,0,830,0,1004,131,8.17,1.88,0
81,2020-07-23,678,258.76,75.22,-,842,37,0,879,0,879,48,0.0,0.0,0
215,2020-07-23,331,643.18,84.79,-,446,0,0,446,0,328,331,0.34,3.05,0
89,2020-07-23,202,703.57,41.07,-,202,0,0,215,0,200,202,0.81,0.82,0
216,2020-07-23,282,658.08,61.6,-,440,0,0,440,0,284,72,0.88,1.11,0
217,2020-07-23,824,478.35,87.85,-,1247,0,0,1247,0,1094,217,1.46,1.37,0
92,2020-07-23,1125,368.91,80.78,-,1529,0,0,1529,0,1481,243,2.97,5.58,0
93,2020-07-23,106,595.18,72.06,-,88,0,0,88,0,133,106,0.33,3.9,0
220,2020-07-23,186,327.72,60.56,-,140,0,0,140,0,133,76,0.4,0.21,0
94,2020-07-23,1606,264.55,54.65,-,1721,76,0,1797,0,1797,138,4.18,2.97,0
286,2020-07-23,59,547.1,59.82,-,31,0,0,32,0,59,59,0.08,0.08,0
102,2020-07-23,457,154.58,91.0,-,270,138,0,408,0,455,457,0.56,0.54,0
103,2020-07-23,493,128.32,97.73,-,293,117,0,410,0,427,17,0.58,0.64,0
110,2020-07-23,51,489.85,110.86,-,0,62,0,77,0,50,51,0.02,1.04,0
111,2020-07-23,407,324.26,82.56,88.95,418,0,0,418,0,418,349,0.34,8.37,0
112,2020-07-23,412,278.96,81.96,-,214,169,0,383,0,382,1,0.35,0.1,0
113,2020-07-23,452,182.55,87.66,-,365,15,0,380,0,468,24,0.42,0.7,0
114,2020-07-23,482,94.93,113.08,-,340,100,0,440,0,384,27,0.47,0.77,0
98,2020-07-23,217,240.17,119.74,-,158,47,0,224,0,217,217,0.26,0.16,0
97,2020-07-23,362,147.75,73.97,-,324,21,0,345,0,345,137,1.04,0.02,0
284,2020-07-23,387,104.03,102.99,-,335,21,0,386,0,375,17,1.47,0.08,0
115,2020-07-23,6,834.65,36.42,-,8,0,0,8,0,6,6,0.06,0.14,0
101,2020-07-23,42,318.65,65.0,-,34,0,0,42,0,42,42,0.22,0.0,0
278,2020-07-23,57,283.38,56.1,-,121,0,0,121,0,42,57,0.29,9.6,0
259,2020-07-23,42,411.74,60.61,-,41,0,0,42,0,42,42,0.55,0.04,0
281,2020-07-23,62,395.41,76.72,-,52,11,0,63,0,60,62,0.99,0.34,0
295,2020-07-23,59,354.95,88.89,-,59,0,0,60,0,60,59,0.09,0.04,0
121,2020-07-23,31,704.32,42.92,-,96,0,0,96,0,33,31,0.19,3.39,0
122,2020-07-23,35,614.56,44.56,100,110,0,0,110,0,102,4,0.22,0.44,0
120,2020-07-23,8,616.88,61.2,-,46,0,0,46,8,7,8,0.12,1.19,0
123,2020-07-23,81,454.98,38.02,100,180,0,0,180,0,180,37,9.61,0.68,0
125,2020-07-23,94,352.21,57.47,-,0,72,0,72,125,191,14,10.43,0.02,0
197,2020-07-23,18,658.99,56.36,-,17,0,0,18,0,18,18,0.1,0.02,0
198,2020-07-23,38,436.98,66.67,-,35,0,0,37,0,37,20,0.86,0.0,0
129,2020-07-23,200,251.23,73.0,-,116,0,0,116,55,161,57,13.28,0.0,135
126,2020-07-23,55,250.95,89.39,-,55,0,0,55,0,55,0,0.0,0.0,55
130,2020-07-23,243,138.84,47.26,-,195,0,0,195,0,205,41,14.33,0.04,178
201,2020-07-23,4,442.0,11.29,-,0,0,0,4,4,4,4,0.04,0.0,0
202,2020-07-23,2,414.0,93.23,-,0,0,0,7,0,4,2,0.03,0.56,6
203,2020-07-23,6,362.78,56.54,-,0,0,0,0,131,0,2,0.0,0.0,61
315,2020-07-23,61,362.78,56.54,-,0,0,0,0,131,0,2,0.0,0.0,61
316,2020-07-23,61,398.54,83.6,-,0,0,0,149,0,0,0,0.0,0.0,61
303,2020-07-23,6,398.56,0.0,-,25,0,0,25,0,0,0,0.03,0.0,6
131,2020-07-23,61,398.56,0.0,-,132,0,0,132,0,0,0,0.03,0.0,61
306,2020-07-23,66,86.11,89.52,-,123,0,0,123,0,0,0,0.03,0.04,66
262,2020-07-23,30,494.3,75.46,-,29,0,0,29,0,29,30,0.66,0.03,0
183,2020-07-23,32,372.37,90.91,-,32,0,0,32,0,32,3,0.67,0.01,0
134,2020-07-23,58,350.73,41.11,-,24,0,0,24,0,57,58,0.33,0.22,0
263,2020-07-23,60,256.71,88.98,-,45,0,0,45,0,30,2,0.36,0.17,0
149,2020-07-23,76,312.46,0.0,-,0,70,0,70,0,65,76,1.36,0.05,0
141,2020-07-23,227,184.72,42.18,-,253,0,0,253,0,236,55,6.27,0.34,0
148,2020-07-23,318,89.95,87.64,-,281,16,0,297,0,294,86,9.19,0.72,0
144,2020-07-23,361,59.89,30.2,-,360,0,0,360,0,350,44,11.75,0.14,0
196,2020-07-23,19,554.97,99.43,-,17,0,0,19,0,19,19,0.19,0.02,0
283,2020-07-23,29,85.48,88.65,-,27,0,0,27,0,28,29,1.09,0.09,0
255,2020-07-23,20,502.15,73.33,100,159,0,0,159,0,14,20,0.44,5.03,0
188,2020-07-23,34,109.81,93.11,-,212,8,0,220,0,157,14,3.88,1.69,0
254,2020-07-23,36,117.81,147.05,-,74,0,0,74,0,32,36,0.0,0.0,0
155,2020-07-23,43,614.5,23.81,-,40,0,0,40,0,40,43,2.47,0.52,0
156,2020-07-23,203,570.44,86.63,100,602,0,0,602,0,167,160,8.73,20.22,0
158,2020-07-23,33,826.59,79.13,100,46,0,0,46,0,30,33,2.04,1.4,0
168,2020-07-23,616,0.0,0.0,-,0,0,0,0,0,0,0,0.0,0.0,0
169,2020-07-23,880,391.16,81.78,100,1638,0,0,1638,0,760,616,0.0,0.0,0
172,2020-07-23,878,303.57,90.22,100,1314,0,0,1314,0,1540,0,0.0,0.0,0
173,2020-07-23,878,251.32,65.55,-,0,0,0,0,1317,1282,0,0.0,0.0,0
174,2020-07-23,878,229.9,85.71,-,0,0,0,0,0,0,0,0.0,0.0,0
175,2020-07-23,878,251.15,56.94,-,1317,0,0,1317,0,1317,0,0.0,0.0,0
178,2020-07-23,879,137.28,12.2,-,1372,0,0,1372,0,1317,0,0.0,0.0,0
190,2020-07-23,236,303.23,84.73,100,266,0,0,266,0,220,236,5.3,11.72,0
270,2020-07-23,243,440.17,37.3,-,299,0,0,299,0,174,243,24.81,31.6,0
191,2020-07-23,258,332.92,97.17,-,313,0,0,313,0,313,14,24.96,3.63,0
253,2020-07-23,275,286.87,73.4,-,332,0,0,332,0,332,14,25.16,2.28,0
257,2020-07-23,388,262.16,56.04,-,566,0,0,566,0,473,110,30.56,5.8,0
273,2020-07-23,525,211.85,43.0,-,589,0,0,589,0,589,116,33.22,16.17,0
271,2020-07-23,1157,155.59,90.76,-,1182,0,0,1182,0,1121,584,35.79,12.49,0
275,2020-07-23,2831,73.72,97.86,-,3971,0,0,3971,0,2598,1580,97.96,-8.33,0
204,2020-07-23,1220,58.17,85.83,-,1071,171,0,1242,0,1270,1220,0.0,-0.35,0
280,2020-07-23,1219,41.98,96.33,-,252,977,0,1229,0,1202,4,0.01,0.0,0
297,2020-07-23,1225,20.0,0.0,-,1235,0,0,1235,0,1226,10,0.0,-0.16,0
296,2020-07-23,30,479.13,85.85,-,28,0,0,31,0,30,30,0.04,0.06,0
285,2020-07-23,8572,83.85,13.13,-,8767,0,0,8767,0,8604,8572,58.58,1.15,0
287,2020-07-23,8782,71.28,98.4,-,8884,0,0,8945,0,8945,131,58.58,2.27,0
269,2020-07-23,593,49.11,56.92,-,420,0,0,420,0,565,593,0.03,-10.1,0
279,2020-07-23,126,85.96,69.15,-,222,0,0,222,0,108,126,0.36,1.93,0
291,2020-07-23,115,213.52,4.35,-,84,31,0,115,0,115,115,0.18,0.0,0
145,2020-07-23,55,266.6,66.36,-,76,0,0,80,0,50,55,0.26,0.81,0
